 ,Area,Mean,Min,Max,X,Y
1,0,85,85,85,154.500,14.000
2,0,0,0,0,145.500,16.000
3,0,0,0,0,136.000,18.000
4,0,0,0,0,127.000,21.000
5,0,65,65,65,118.000,23.500
6,0,0,0,0,111.000,26.500
7,0,60,60,60,104.000,29.000
8,0,255,255,255,94.500,33.500
9,0,255,255,255,96.500,90.500
10,0,255,255,255,107.000,99.000
11,0,255,255,255,120.000,108.000
12,0,255,255,255,129.000,117.500
13,0,255,255,255,142.000,125.500
14,0,255,255,255,152.500,137.000
